x,RFS_mode1,RFS_mode2,RFS_mode3,RFS_mode4,RFS_mode5,RFS_mode6,RFS_mode7,RFS_mode8,RFS_mode9,RFS_mode10,severity
0.036,3.377349462078e-05,2.562726596422e-05,1.925775452428e-05,1.368861209788e-05,9.108030894714e-06,5.496499853818e-06,2.832514192896e-06,1.076502444249e-06,1.700039684094e-07,3.544830542470e-08,3.738699000000e-05
0.038,3.357813974537e-05,2.503923429824e-05,1.842769689242e-05,1.272135027565e-05,8.114838820365e-06,4.583442744688e-06,2.096305668294e-06,5.995788128494e-07,1.571479380283e-08,2.438412391030e-07,3.738699000000e-05
0.040,3.338335398195e-05,2.445810721291e-05,1.761643263349e-05,1.179105254011e-05,7.182073798320e-06,3.758031459036e-06,1.476217211099e-06,2.651530460125e-07,2.422175162082e-08,6.249868005108e-07,3.738699000000e-05
0.042,3.318913757330e-05,2.388389009320e-05,1.682397747934e-05,1.089768633010e-05,6.309426835015e-06,3.019164751513e-06,9.694588931530e-07,6.743534078537e-08,1.850619512754e-07,1.161870540545e-06,3.738699000000e-05
0.044,3.299549077220e-05,2.331658830318e-05,1.605034453697e-05,1.004120126144e-05,5.496524978717e-06,2.365578476624e-06,5.729113351499e-07,7.933405858724e-11,4.869733460290e-07,1.836517442135e-06,3.738699000000e-05
0.046,3.280241384128e-05,2.275620715942e-05,1.529554400795e-05,9.221527989498e-06,4.742928728879e-06,1.795842510140e-06,2.831277696773e-07,5.620406925849e-08,9.179653482639e-07,2.630157293272e-06,3.738699000000e-05
0.048,3.260990705272e-05,2.220275190474e-05,1.455958291588e-05,8.438577138321e-06,4.048129763435e-06,1.308358745766e-06,9.633893164694e-08,2.284220255852e-07,1.465400241816e-06,3.523405817051e-06,3.738699000000e-05
0.050,3.241797068806e-05,2.165622768230e-05,1.384246484209e-05,7.692238297070e-06,3.411548986246e-06,9.013601627575e-07,8.460713278764e-09,5.088729048024e-07,2.116084368087e-06,4.496458824669e-06,3.738699000000e-05
0.052,3.222660503798e-05,2.111663951004e-05,1.314418966956e-05,6.982379084564e-06,2.832534896279e-06,5.729109563484e-07,1.510450573060e-08,8.892628261830e-07,2.856367962283e-06,5.529296487036e-06,3.738699000000e-05
0.054,3.203581040203e-05,2.058399225551e-05,1.246475333526e-05,6.308844282579e-06,2.310362279463e-06,3.209077190166e-07,1.115901344984e-07,1.360908537891e-06,3.672252426441e-06,6.601894688058e-06,3.738699000000e-05
